time				value

2017-5-2 14:53:07		105
2017-5-2 14:53:08		105
2017-5-2 14:53:09		105
2017-5-2 14:53:10		105
2017-5-2 14:53:11		105
2017-5-2 14:53:12		105
2017-5-2 14:53:13		105
2017-5-2 14:53:14		105
2017-5-2 14:53:15		106
2017-5-2 14:53:16		106
2017-5-2 14:53:17		106
2017-5-2 14:53:18		106
2017-5-2 14:53:19		107
2017-5-2 14:53:20		107
2017-5-2 14:53:21		108
2017-5-2 14:53:22		108
2017-5-2 14:53:23		108
2017-5-2 14:53:24		108
2017-5-2 14:53:25		109
2017-5-2 14:53:26		109
2017-5-2 14:53:27		109
2017-5-2 14:53:28		109
2017-5-2 14:53:29		109
2017-5-2 14:53:30		110
2017-5-2 14:53:31		110
2017-5-2 14:53:32		110
2017-5-2 14:53:33		111
2017-5-2 14:53:34		111
2017-5-2 14:53:35		112
2017-5-2 14:53:36		112
2017-5-2 14:53:37		112
2017-5-2 14:53:38		112
2017-5-2 14:53:39		112
2017-5-2 14:53:40		112
2017-5-2 14:53:41		112
2017-5-2 14:53:42		112
2017-5-2 14:53:43		112
2017-5-2 14:53:44		112
2017-5-2 14:53:45		112
2017-5-2 14:53:46		112
2017-5-2 14:53:47		112
2017-5-2 14:53:48		112
2017-5-2 14:53:49		112
2017-5-2 14:53:50		113
2017-5-2 14:53:51		113
2017-5-2 14:53:52		113
2017-5-2 14:53:53		114
2017-5-2 14:53:54		114
2017-5-2 14:53:55		115
2017-5-2 14:53:56		115
2017-5-2 14:53:57		115
2017-5-2 14:53:58		116
2017-5-2 14:53:59		116
2017-5-2 14:54:00		117
2017-5-2 14:54:01		117
2017-5-2 14:54:02		117
2017-5-2 14:54:03		117
2017-5-2 14:54:04		118
2017-5-2 14:54:05		118
2017-5-2 14:54:06		118
2017-5-2 14:54:07		118
2017-5-2 14:54:08		118
2017-5-2 14:54:09		119
2017-5-2 14:54:10		119
2017-5-2 14:54:11		119
2017-5-2 14:54:12		119
2017-5-2 14:54:13		119
2017-5-2 14:54:14		119
2017-5-2 14:54:15		119
2017-5-2 14:54:16		119
2017-5-2 14:54:17		119
2017-5-2 14:54:18		118
2017-5-2 14:54:19		118
2017-5-2 14:54:20		118
2017-5-2 14:54:21		117
2017-5-2 14:54:22		117
2017-5-2 14:54:23		117
2017-5-2 14:54:24		117
2017-5-2 14:54:25		116
2017-5-2 14:54:26		116
2017-5-2 14:54:27		116
2017-5-2 14:54:28		115
2017-5-2 14:54:29		115
2017-5-2 14:54:30		115
2017-5-2 14:54:31		114
2017-5-2 14:54:32		114
2017-5-2 14:54:33		115
2017-5-2 14:54:34		115
2017-5-2 14:54:35		115
2017-5-2 14:54:36		115
2017-5-2 14:54:37		115
2017-5-2 14:54:38		116
2017-5-2 14:54:39		116
2017-5-2 14:54:40		117
2017-5-2 14:54:41		117
2017-5-2 14:54:42		118
2017-5-2 14:54:43		118
2017-5-2 14:54:44		119
2017-5-2 14:54:45		119
2017-5-2 14:54:46		120
2017-5-2 14:54:47		121
2017-5-2 14:54:48		121
2017-5-2 14:54:49		122
2017-5-2 14:54:50		123
2017-5-2 14:54:51		123
2017-5-2 14:54:52		124
2017-5-2 14:54:53		125
2017-5-2 14:54:54		126
2017-5-2 14:54:55		127
2017-5-2 14:54:56		127
2017-5-2 14:54:57		128
2017-5-2 14:54:58		129
2017-5-2 14:54:59		129
2017-5-2 14:55:00		130
2017-5-2 14:55:01		130
2017-5-2 14:55:02		131
2017-5-2 14:55:03		131
2017-5-2 14:55:04		131
2017-5-2 14:55:05		132
2017-5-2 14:55:06		132
2017-5-2 14:55:07		132
2017-5-2 14:55:08		132
2017-5-2 14:55:09		133
2017-5-2 14:55:10		133
2017-5-2 14:55:11		133
2017-5-2 14:55:12		132
2017-5-2 14:55:13		132
2017-5-2 14:55:14		132
2017-5-2 14:55:15		132
2017-5-2 14:55:16		132
2017-5-2 14:55:17		132
2017-5-2 14:55:18		133
2017-5-2 14:55:19		133
2017-5-2 14:55:20		133
2017-5-2 14:55:21		134
2017-5-2 14:55:22		134
2017-5-2 14:55:23		134
2017-5-2 14:55:24		134
2017-5-2 14:55:25		135
2017-5-2 14:55:26		135
2017-5-2 14:55:27		135
2017-5-2 14:55:28		135
2017-5-2 14:55:29		136
2017-5-2 14:55:30		136
2017-5-2 14:55:31		137
2017-5-2 14:55:32		137
2017-5-2 14:55:33		138
2017-5-2 14:55:34		138
2017-5-2 14:55:35		138
2017-5-2 14:55:36		138
2017-5-2 14:55:37		139
2017-5-2 14:55:38		139
2017-5-2 14:55:39		139
2017-5-2 14:55:40		139
2017-5-2 14:55:41		140
2017-5-2 14:55:42		140
2017-5-2 14:55:43		140
2017-5-2 14:55:44		141
2017-5-2 14:55:45		141
2017-5-2 14:55:46		141
2017-5-2 14:55:47		141
2017-5-2 14:55:48		141
2017-5-2 14:55:49		142
2017-5-2 14:55:50		142
2017-5-2 14:55:51		142
2017-5-2 14:55:52		142
2017-5-2 14:55:53		142
2017-5-2 14:55:54		142
2017-5-2 14:55:55		142
2017-5-2 14:55:56		142
2017-5-2 14:55:57		142
2017-5-2 14:55:58		142
2017-5-2 14:55:59		142
2017-5-2 14:56:00		142
2017-5-2 14:56:01		142
2017-5-2 14:56:02		142
2017-5-2 14:56:03		142
2017-5-2 14:56:04		142
2017-5-2 14:56:05		142
2017-5-2 14:56:06		142
2017-5-2 14:56:07		141
2017-5-2 14:56:08		141
2017-5-2 14:56:09		141
2017-5-2 14:56:10		141
2017-5-2 14:56:11		141
2017-5-2 14:56:12		141
2017-5-2 14:56:13		141
2017-5-2 14:56:14		140
2017-5-2 14:56:15		140
2017-5-2 14:56:16		140
2017-5-2 14:56:17		140
2017-5-2 14:56:18		141
2017-5-2 14:56:19		140
2017-5-2 14:56:20		141
2017-5-2 14:56:21		141
2017-5-2 14:56:22		141
2017-5-2 14:56:23		141
2017-5-2 14:56:24		141
2017-5-2 14:56:25		141
2017-5-2 14:56:26		141
2017-5-2 14:56:27		141
2017-5-2 14:56:28		141
2017-5-2 14:56:29		141
2017-5-2 14:56:30		138
2017-5-2 14:56:31		138
2017-5-2 14:56:32		138
2017-5-2 14:56:33		138
2017-5-2 14:56:34		138
2017-5-2 14:56:35		138
2017-5-2 14:56:36		138
2017-5-2 14:56:37		138
2017-5-2 14:56:38		137
2017-5-2 14:56:39		137
2017-5-2 14:56:40		137
2017-5-2 14:56:41		137
2017-5-2 14:56:42		136
2017-5-2 14:56:43		136
2017-5-2 14:56:44		136
2017-5-2 14:56:45		136
2017-5-2 14:56:46		135
2017-5-2 14:56:47		135
2017-5-2 14:56:48		135
2017-5-2 14:56:49		135
2017-5-2 14:56:50		135
2017-5-2 14:56:51		134
2017-5-2 14:56:52		134
2017-5-2 14:56:53		135
2017-5-2 14:56:54		135
2017-5-2 14:56:55		135
2017-5-2 14:56:56		135
2017-5-2 14:56:57		135
