time			longitude			latitude			speed

2017-5-2 14:51:39		113.94542014236929		22.559766029028744		0
2017-5-2 14:51:42		113.94541637051286		22.559788576348275		0.6600000262260437
2017-5-2 14:51:47		113.94540857534291		22.559883291854113		2.450000047683716
2017-5-2 14:51:51		113.94541997473122		22.55998835901037		2.859999895095825
2017-5-2 14:51:55		113.94539801414491		22.56009669510886		2.9700000286102295
2017-5-2 14:52:00		113.9453292825389		22.560162032044083		2.390000104904175
2017-5-2 14:52:03		113.94526155676128		22.560174437260777		1.7699999809265137
2017-5-2 14:52:07		113.94516021955194		22.560160565211028		2.309999942779541
2017-5-2 14:52:10		113.94505552958132		22.56013868844375		2.7899999618530273
2017-5-2 14:52:13		113.94494111660303		22.560122427551597		3.0199999809265137
2017-5-2 14:52:16		113.94483433115663		22.560102227164954		2.9000000953674316
2017-5-2 14:52:17		113.94480172555329		22.560092168881148		2.680000066757202
2017-5-2 14:52:21		113.94467784102441		22.56007980557397		3.130000114440918
2017-5-2 14:52:25		113.944568373369		22.56008588245377		2.3299999237060547
2017-5-2 14:52:28		113.94449000257434		22.56006383804843		2.6600000858306885
2017-5-2 14:52:34		113.94445781606616		22.559966356514543		1.9299999475479126
2017-5-2 14:52:40		113.94446058209421		22.559858188054115		2.25
2017-5-2 14:52:42		113.94446644942643		22.55982038567081		1.8799999952316284
2017-5-2 14:52:48		113.94443719658436		22.559717623537928		2.619999885559082
2017-5-2 14:52:49		113.94443459819438		22.55968652667716		2.7699999809265137
2017-5-2 14:52:52		113.94443904060306		22.55958426745847		2.509999990463257
2017-5-2 14:52:56		113.94446862872125		22.55945514424011		3.3499999046325684
2017-5-2 14:52:58		113.94447893846215		22.559360135367662		2.609999895095825
2017-5-2 14:53:01		113.94449025403144		22.559270029908568		2.799999952316284
2017-5-2 14:53:04		113.94449997703911		22.559165675214082		3.240000009536743
2017-5-2 14:53:07		113.94450802366616		22.559059769867506		3.109999895095825
2017-5-2 14:53:10		113.9444769268054		22.558971759884205		2.809999942779541
